,FishnetID,ReportingMonth,PerformanceTarget,dl_avg_pred,df_error
1666,1484924,2017-08-01,0.4444,0.0,-0.4444
1667,1484924,2017-09-01,0.3077,0.29278647899627686,-0.014913521003723118
1668,1484924,2017-10-01,0.25,0.23717015981674194,-0.012829840183258057
1669,1484924,2017-11-01,0.1905,0.2060556858778,0.015555685877799985
1670,1484924,2017-12-01,0.1818,0.18767251074314117,0.005872510743141185
1671,1484924,2018-01-01,0.1481,0.16525280475616455,0.01715280475616454
1672,1484924,2018-02-01,0.1176,0.12084321677684784,0.003243216776847843
1673,1484924,2018-03-01,0.1053,0.11542060971260071,0.010120609712600703
1674,1484924,2018-04-01,0.093,0.10937235504388809,0.016372355043888093
1675,1484924,2018-05-01,0.093,0.10242899507284164,0.009428995072841645
1676,1484924,2018-06-01,0.093,0.11195442825555801,0.018954428255558015
1705,1497222,2017-08-01,0.6885,0.0,-0.6885
1706,1497222,2017-09-01,0.5573,0.5092397332191467,-0.04806026678085329
1707,1497222,2017-10-01,0.4501,0.42297789454460144,-0.02712210545539856
1708,1497222,2017-11-01,0.3901,0.3502765893936157,-0.03982341060638428
1709,1497222,2017-12-01,0.3547,0.3009597063064575,-0.053740293693542496
1710,1497222,2018-01-01,0.3001,0.26986539363861084,-0.030234606361389138
1711,1497222,2018-02-01,0.2722,0.23235143721103668,-0.039848562788963315
1712,1497222,2018-03-01,0.2722,0.22883720695972443,-0.04336279304027557
1715,1497222,2018-06-01,0.775,0.9991152882575989,0.22411528825759885
1740,1499661,2018-05-01,0.5926,0.6961044073104858,0.10350440731048582
1741,1499661,2018-06-01,0.5333,0.5963556170463562,0.0630556170463562
1756,1499669,2017-07-01,0.8355,0.0,-0.8355
1763,1499669,2018-02-01,0.8243,0.8064325451850891,-0.01786745481491092
1767,1499669,2018-06-01,0.8219,0.9243722558021545,0.10247225580215458
1777,1502117,2018-03-01,0.836,0.832748293876648,-0.003251706123352016
1779,1502117,2018-05-01,0.8068,0.8220426440238953,0.015242644023895302
1780,1502117,2018-06-01,0.8283,0.7714902758598328,-0.05680972414016727
1782,1502118,2017-07-01,0.418,0.0,-0.418
1783,1502118,2017-08-01,0.4676,0.0,-0.4676
